x-axis,1,2
second,Volt,Volt
-53.24800E-03,-351.94722E-03,-282.36181E-03
-53.23200E-03,-352.57536E-03,-282.61307E-03
-53.21600E-03,-372.04773E-03,-290.40201E-03
-53.20000E-03,-333.73114E-03,-282.86432E-03
-53.18400E-03,-332.47486E-03,-282.61307E-03
-53.16800E-03,-351.94722E-03,-282.61307E-03
-53.15200E-03,-333.10300E-03,-282.61307E-03
-53.13600E-03,-351.94722E-03,-282.61307E-03
-53.12000E-03,-372.04773E-03,-282.61307E-03
-53.10400E-03,-353.20350E-03,-282.61307E-03
-53.08800E-03,-352.57536E-03,-290.40201E-03
-53.07200E-03,-372.04773E-03,-290.65327E-03
-53.05600E-03,-353.20350E-03,-290.65327E-03
-53.04000E-03,-352.57536E-03,-290.65327E-03
-53.02400E-03,-352.57536E-03,-282.86432E-03
-53.00800E-03,-352.57536E-03,-290.40201E-03
-52.99200E-03,-333.10300E-03,-298.44221E-03
-52.97600E-03,-351.94722E-03,-298.69347E-03
-52.96000E-03,-352.57536E-03,-298.69347E-03
-52.94400E-03,-352.57536E-03,-290.90452E-03
-52.92800E-03,-333.10300E-03,-298.44221E-03
-52.91200E-03,-351.94722E-03,-298.69347E-03
-52.89600E-03,-333.10300E-03,-298.69347E-03
-52.88000E-03,-351.94722E-03,-290.90452E-03
-52.86400E-03,-352.57536E-03,-290.65327E-03
-52.84800E-03,-352.57536E-03,-298.44221E-03
-52.83200E-03,-352.57536E-03,-298.69347E-03
-52.81600E-03,-352.57536E-03,-306.48241E-03
-52.80000E-03,-352.57536E-03,-306.73367E-03
-52.78400E-03,-372.04773E-03,-306.73367E-03
-52.76800E-03,-353.20350E-03,-298.94472E-03
-52.75200E-03,-352.57536E-03,-306.48241E-03
-52.73600E-03,-352.57536E-03,-306.73367E-03
-52.72000E-03,-352.57536E-03,-306.73367E-03
-52.70400E-03,-352.57536E-03,-298.94472E-03
-52.68800E-03,-352.57536E-03,-298.69347E-03
-52.67200E-03,-352.57536E-03,-298.69347E-03
-52.65600E-03,-352.57536E-03,-314.27136E-03
-52.64000E-03,-333.10300E-03,-299.19598E-03
-52.62400E-03,-351.94722E-03,-314.27136E-03
-52.60800E-03,-352.57536E-03,-314.77387E-03
-52.59200E-03,-333.10300E-03,-314.77387E-03
-52.57600E-03,-351.94722E-03,-314.77387E-03
-52.56000E-03,-352.57536E-03,-322.56281E-03
-52.54400E-03,-352.57536E-03,-315.02513E-03
-52.52800E-03,-352.57536E-03,-314.77387E-03
-52.51200E-03,-352.57536E-03,-314.77387E-03
-52.49600E-03,-352.57536E-03,-314.77387E-03
-52.48000E-03,-352.57536E-03,-314.77387E-03
-52.46400E-03,-372.04773E-03,-314.77387E-03
-52.44800E-03,-353.20350E-03,-322.56281E-03
-52.43200E-03,-352.57536E-03,-315.02513E-03
-52.41600E-03,-352.57536E-03,-322.56281E-03
-52.40000E-03,-352.57536E-03,-322.81407E-03
-52.38400E-03,-352.57536E-03,-315.02513E-03
-52.36800E-03,-352.57536E-03,-322.56281E-03
-52.35200E-03,-372.04773E-03,-315.02513E-03
-52.33600E-03,-353.20350E-03,-322.56281E-03
-52.32000E-03,-352.57536E-03,-315.02513E-03
-52.30400E-03,-352.57536E-03,-322.56281E-03
-52.28800E-03,-352.57536E-03,-330.60301E-03
-52.27200E-03,-352.57536E-03,-330.85427E-03
-52.25600E-03,-352.57536E-03,-323.06533E-03
-52.24000E-03,-352.57536E-03,-330.60301E-03
-52.22400E-03,-352.57536E-03,-323.06533E-03
-52.20800E-03,-372.04773E-03,-330.60301E-03
-52.19200E-03,-372.67587E-03,-330.85427E-03
-52.17600E-03,-353.20350E-03,-330.85427E-03
-52.16000E-03,-352.57536E-03,-323.06533E-03
-52.14400E-03,-352.57536E-03,-322.81407E-03
-52.12800E-03,-352.57536E-03,-330.60301E-03
-52.11200E-03,-352.57536E-03,-330.85427E-03
-52.09600E-03,-352.57536E-03,-323.06533E-03
-52.08000E-03,-352.57536E-03,-330.60301E-03
-52.06400E-03,-372.04773E-03,-338.64322E-03
-52.04800E-03,-333.73114E-03,-331.10553E-03
-52.03200E-03,-332.47486E-03,-330.85427E-03
-52.01600E-03,-351.94722E-03,-338.64322E-03
-52.00000E-03,-352.57536E-03,-338.89447E-03
-51.98400E-03,-352.57536E-03,-331.10553E-03
-51.96800E-03,-372.04773E-03,-330.85427E-03
-51.95200E-03,-372.67587E-03,-338.64322E-03
-51.93600E-03,-353.20350E-03,-331.10553E-03
-51.92000E-03,-352.57536E-03,-338.64322E-03
-51.90400E-03,-372.04773E-03,-338.89447E-03
-51.88800E-03,-353.20350E-03,-338.89447E-03
-51.87200E-03,-372.04773E-03,-338.89447E-03
-51.85600E-03,-353.20350E-03,-331.10553E-03
-51.84000E-03,-352.57536E-03,-330.85427E-03
-51.82400E-03,-352.57536E-03,-330.85427E-03
-51.80800E-03,-352.57536E-03,-330.85427E-03
-51.79200E-03,-352.57536E-03,-338.64322E-03
-51.77600E-03,-352.57536E-03,-346.68342E-03
-51.76000E-03,-352.57536E-03,-339.14573E-03
-51.74400E-03,-333.10300E-03,-338.89447E-03
-51.72800E-03,-371.41958E-03,-346.68342E-03
-51.71200E-03,-353.20350E-03,-339.14573E-03
-51.69600E-03,-352.57536E-03,-338.89447E-03
-51.68000E-03,-352.57536E-03,-338.89447E-03
-51.66400E-03,-352.57536E-03,-338.89447E-03
-51.64800E-03,-352.57536E-03,-338.89447E-03
-51.63200E-03,-333.10300E-03,-338.89447E-03
-51.61600E-03,-351.94722E-03,-338.89447E-03
-51.60000E-03,-352.57536E-03,-346.68342E-03
-51.58400E-03,-352.57536E-03,-346.93467E-03
-51.56800E-03,-352.57536E-03,-346.93467E-03
-51.55200E-03,-352.57536E-03,-339.14573E-03
-51.53600E-03,-352.57536E-03,-354.47236E-03
-51.52000E-03,-352.57536E-03,-339.39698E-03
-51.50400E-03,-352.57536E-03,-338.89447E-03
-51.48800E-03,-352.57536E-03,-346.68342E-03
-51.47200E-03,-352.57536E-03,-346.93467E-03
-51.45600E-03,-352.57536E-03,-346.93467E-03
-51.44000E-03,-352.57536E-03,-339.14573E-03
-51.42400E-03,-372.04773E-03,-346.68342E-03
-51.40800E-03,-372.67587E-03,-339.14573E-03
-51.39200E-03,-353.20350E-03,-346.68342E-03
-51.37600E-03,-352.57536E-03,-339.14573E-03
-51.36000E-03,-352.57536E-03,-354.47236E-03
-51.34400E-03,-391.52009E-03,-347.18593E-03
-51.32800E-03,-373.30401E-03,-339.14573E-03
-51.31200E-03,-353.20350E-03,-354.47236E-03
-51.29600E-03,-352.57536E-03,-347.18593E-03
-51.28000E-03,-352.57536E-03,-346.93467E-03
-51.26400E-03,-352.57536E-03,-346.93467E-03
-51.24800E-03,-352.57536E-03,-346.93467E-03
-51.23200E-03,-372.04773E-03,-346.93467E-03
-51.21600E-03,-353.20350E-03,-339.14573E-03
-51.20000E-03,-352.57536E-03,-346.68342E-03
-51.18400E-03,-352.57536E-03,-346.93467E-03
-51.16800E-03,-352.57536E-03,-346.93467E-03
-51.15200E-03,-372.04773E-03,-346.93467E-03
-51.13600E-03,-353.20350E-03,-354.72362E-03
-51.12000E-03,-372.04773E-03,-354.97487E-03
-51.10400E-03,-372.67587E-03,-347.18593E-03
-51.08800E-03,-353.20350E-03,-362.51256E-03
-51.07200E-03,-352.57536E-03,-363.01507E-03
-51.05600E-03,-352.57536E-03,-347.43719E-03
-51.04000E-03,-352.57536E-03,-346.93467E-03
-51.02400E-03,-352.57536E-03,-346.93467E-03
-51.00800E-03,-352.57536E-03,-362.51256E-03
-50.99200E-03,-352.57536E-03,-347.43719E-03
-50.97600E-03,-352.57536E-03,-354.72362E-03
-50.96000E-03,-352.57536E-03,-354.97487E-03
-50.94400E-03,-352.57536E-03,-354.97487E-03
-50.92800E-03,-391.52009E-03,-347.18593E-03
-50.91200E-03,-353.83164E-03,-346.93467E-03
-50.89600E-03,-372.04773E-03,-346.93467E-03
-50.88000E-03,-372.67587E-03,-354.72362E-03
-50.86400E-03,-353.20350E-03,-354.97487E-03
-50.84800E-03,-333.10300E-03,-354.97487E-03
-50.83200E-03,-351.94722E-03,-347.18593E-03
-50.81600E-03,-352.57536E-03,-346.93467E-03
-50.80000E-03,-372.04773E-03,-362.51256E-03
-50.78400E-03,-353.20350E-03,-347.43719E-03
-50.76800E-03,-352.57536E-03,-354.72362E-03
-50.75200E-03,-352.57536E-03,-354.97487E-03
-50.73600E-03,-352.57536E-03,-362.76382E-03
-50.72000E-03,-352.57536E-03,-363.01507E-03
-50.70400E-03,-372.04773E-03,-363.01507E-03
-50.68800E-03,-372.67587E-03,-363.01507E-03
-50.67200E-03,-372.67587E-03,-363.01507E-03
-50.65600E-03,-372.67587E-03,-355.22613E-03
-50.64000E-03,-372.67587E-03,-354.97487E-03
-50.62400E-03,-353.20350E-03,-354.97487E-03
-50.60800E-03,-352.57536E-03,-354.97487E-03
-50.59200E-03,-372.04773E-03,-354.97487E-03
-50.57600E-03,-392.14823E-03,-354.97487E-03
-50.56000E-03,-373.30401E-03,-354.97487E-03
-50.54400E-03,-372.67587E-03,-354.97487E-03
-50.52800E-03,-353.20350E-03,-354.97487E-03
-50.51200E-03,-352.57536E-03,-347.18593E-03
-50.49600E-03,-352.57536E-03,-362.51256E-03
-50.48000E-03,-352.57536E-03,-363.01507E-03
-50.46400E-03,-352.57536E-03,-363.01507E-03
-50.44800E-03,-372.04773E-03,-355.22613E-03
-50.43200E-03,-392.14823E-03,-354.97487E-03
-50.41600E-03,-373.30401E-03,-362.76382E-03
-50.40000E-03,-353.20350E-03,-355.22613E-03
-50.38400E-03,-372.04773E-03,-362.76382E-03
-50.36800E-03,-392.14823E-03,-363.01507E-03
-50.35200E-03,-373.30401E-03,-370.80402E-03
-50.33600E-03,-353.20350E-03,-363.26633E-03
-50.32000E-03,-333.10300E-03,-363.01507E-03
-50.30400E-03,-351.94722E-03,-363.01507E-03
-50.28800E-03,-352.57536E-03,-363.01507E-03
-50.27200E-03,-352.57536E-03,-363.01507E-03
-50.25600E-03,-372.04773E-03,-355.22613E-03
-50.24000E-03,-353.20350E-03,-354.97487E-03
-50.22400E-03,-372.04773E-03,-362.76382E-03
-50.20800E-03,-353.20350E-03,-355.22613E-03
-50.19200E-03,-352.57536E-03,-362.76382E-03
-50.17600E-03,-352.57536E-03,-363.01507E-03
-50.16000E-03,-352.57536E-03,-355.22613E-03
-50.14400E-03,-352.57536E-03,-362.76382E-03
-50.12800E-03,-372.04773E-03,-355.22613E-03
-50.11200E-03,-353.20350E-03,-354.97487E-03
-50.09600E-03,-352.57536E-03,-362.76382E-03
-50.08000E-03,-372.04773E-03,-363.01507E-03
-50.06400E-03,-353.20350E-03,-363.01507E-03
-50.04800E-03,-372.04773E-03,-363.01507E-03
-50.03200E-03,-353.20350E-03,-370.80402E-03
-50.01600E-03,-352.57536E-03,-355.47739E-03
-50.00000E-03,-391.52009E-03,-362.76382E-03
-49.98400E-03,-373.30401E-03,-363.01507E-03
-49.96800E-03,-372.67587E-03,-370.80402E-03
-49.95200E-03,-353.20350E-03,-363.26633E-03
-49.93600E-03,-352.57536E-03,-363.01507E-03
-49.92000E-03,-372.04773E-03,-363.01507E-03
-49.90400E-03,-353.20350E-03,-363.01507E-03
-49.88800E-03,-352.57536E-03,-370.80402E-03
-49.87200E-03,-352.57536E-03,-363.26633E-03
-49.85600E-03,-372.04773E-03,-363.01507E-03
-49.84000E-03,-372.67587E-03,-363.01507E-03
-49.82400E-03,-372.67587E-03,-363.01507E-03
-49.80800E-03,-333.73114E-03,-363.01507E-03
-49.79200E-03,-371.41958E-03,-363.01507E-03
-49.77600E-03,-392.14823E-03,-363.01507E-03
-49.76000E-03,-373.30401E-03,-370.80402E-03
-49.74400E-03,-372.67587E-03,-363.26633E-03
-49.72800E-03,-353.20350E-03,-355.22613E-03
-49.71200E-03,-352.57536E-03,-362.76382E-03
-49.69600E-03,-352.57536E-03,-363.01507E-03
-49.68000E-03,-372.04773E-03,-370.80402E-03
-49.66400E-03,-372.67587E-03,-371.05528E-03
-49.64800E-03,-353.20350E-03,-363.26633E-03
-49.63200E-03,-352.57536E-03,-363.01507E-03
-49.61600E-03,-352.57536E-03,-370.80402E-03
-49.60000E-03,-372.04773E-03,-363.26633E-03
-49.58400E-03,-333.73114E-03,-363.01507E-03
-49.56800E-03,-371.41958E-03,-355.22613E-03
-49.55200E-03,-353.20350E-03,-362.76382E-03
-49.53600E-03,-352.57536E-03,-363.01507E-03
-49.52000E-03,-372.04773E-03,-363.01507E-03
-49.50400E-03,-372.67587E-03,-370.80402E-03
-49.48800E-03,-353.20350E-03,-363.26633E-03
-49.47200E-03,-372.04773E-03,-370.80402E-03
-49.45600E-03,-372.67587E-03,-363.26633E-03
-49.44000E-03,-353.20350E-03,-378.59296E-03
-49.42400E-03,-372.04773E-03,-371.30653E-03
-49.40800E-03,-353.20350E-03,-371.05528E-03
-49.39200E-03,-372.04773E-03,-363.26633E-03
-49.37600E-03,-372.67587E-03,-370.80402E-03
-49.36000E-03,-372.67587E-03,-371.05528E-03
-49.34400E-03,-353.20350E-03,-363.26633E-03
-49.32800E-03,-352.57536E-03,-370.80402E-03
-49.31200E-03,-372.04773E-03,-363.26633E-03
-49.29600E-03,-372.67587E-03,-363.01507E-03
-49.28000E-03,-372.67587E-03,-363.01507E-03
-49.26400E-03,-372.67587E-03,-363.01507E-03
-49.24800E-03,-353.20350E-03,-370.80402E-03
-49.23200E-03,-372.04773E-03,-371.05528E-03
-49.21600E-03,-392.14823E-03,-363.26633E-03
-49.20000E-03,-353.83164E-03,-370.80402E-03
-49.18400E-03,-352.57536E-03,-371.05528E-03
-49.16800E-03,-372.04773E-03,-371.05528E-03
-49.15200E-03,-353.20350E-03,-371.05528E-03
-49.13600E-03,-372.04773E-03,-371.05528E-03
-49.12000E-03,-392.14823E-03,-363.26633E-03
-49.10400E-03,-373.30401E-03,-370.80402E-03
-49.08800E-03,-372.67587E-03,-363.26633E-03
-49.07200E-03,-353.20350E-03,-370.80402E-03
-49.05600E-03,-352.57536E-03,-371.05528E-03
-49.04000E-03,-391.52009E-03,-371.05528E-03
-49.02400E-03,-353.83164E-03,-363.26633E-03
-49.00800E-03,-372.04773E-03,-370.80402E-03
-48.99200E-03,-353.20350E-03,-371.05528E-03
-48.97600E-03,-372.04773E-03,-363.26633E-03
-48.96000E-03,-353.20350E-03,-378.59296E-03
-48.94400E-03,-352.57536E-03,-371.30653E-03
-48.92800E-03,-352.57536E-03,-371.05528E-03
-48.91200E-03,-372.04773E-03,-371.05528E-03
-48.89600E-03,-372.67587E-03,-371.05528E-03
-48.88000E-03,-372.67587E-03,-363.26633E-03
-48.86400E-03,-372.67587E-03,-378.59296E-03
-48.84800E-03,-353.20350E-03,-363.51759E-03
-48.83200E-03,-372.04773E-03,-378.59296E-03
-48.81600E-03,-372.67587E-03,-379.09548E-03
-48.80000E-03,-392.14823E-03,-371.30653E-03
-48.78400E-03,-373.30401E-03,-371.05528E-03
-48.76800E-03,-353.20350E-03,-371.05528E-03
-48.75200E-03,-372.04773E-03,-378.84422E-03
-48.73600E-03,-372.67587E-03,-371.30653E-03
-48.72000E-03,-392.14823E-03,-371.05528E-03
-48.70400E-03,-373.30401E-03,-371.05528E-03
-48.68800E-03,-372.67587E-03,-371.05528E-03
-48.67200E-03,-392.14823E-03,-371.05528E-03
-48.65600E-03,-353.83164E-03,-371.05528E-03
-48.64000E-03,-372.04773E-03,-386.63316E-03
-48.62400E-03,-372.67587E-03,-379.34673E-03
-48.60800E-03,-372.67587E-03,-371.30653E-03
-48.59200E-03,-353.20350E-03,-371.05528E-03
-48.57600E-03,-372.04773E-03,-378.84422E-03
-48.56000E-03,-353.20350E-03,-371.30653E-03
-48.54400E-03,-372.04773E-03,-371.05528E-03
-48.52800E-03,-372.67587E-03,-371.05528E-03
-48.51200E-03,-372.67587E-03,-386.63316E-03
-48.49600E-03,-372.67587E-03,-371.55779E-03
-48.48000E-03,-372.67587E-03,-371.05528E-03
-48.46400E-03,-353.20350E-03,-378.84422E-03
-48.44800E-03,-372.04773E-03,-371.30653E-03
-48.43200E-03,-372.67587E-03,-378.84422E-03
-48.41600E-03,-392.14823E-03,-371.30653E-03
-48.40000E-03,-392.77637E-03,-378.84422E-03
-48.38400E-03,-373.30401E-03,-379.09548E-03
-48.36800E-03,-353.20350E-03,-371.30653E-03
-48.35200E-03,-372.04773E-03,-378.84422E-03
-48.33600E-03,-372.67587E-03,-371.30653E-03
-48.32000E-03,-392.14823E-03,-378.84422E-03
-48.30400E-03,-373.30401E-03,-371.30653E-03
-48.28800E-03,-353.20350E-03,-371.05528E-03
-48.27200E-03,-372.04773E-03,-378.84422E-03
-48.25600E-03,-372.67587E-03,-379.09548E-03
-48.24000E-03,-372.67587E-03,-371.30653E-03
-48.22400E-03,-372.67587E-03,-371.05528E-03
-48.20800E-03,-372.67587E-03,-378.84422E-03
-48.19200E-03,-353.20350E-03,-379.09548E-03
-48.17600E-03,-372.04773E-03,-371.30653E-03
-48.16000E-03,-372.67587E-03,-386.63316E-03
-48.14400E-03,-392.14823E-03,-379.34673E-03
-48.12800E-03,-353.83164E-03,-379.09548E-03
-48.11200E-03,-372.04773E-03,-371.30653E-03
-48.09600E-03,-353.20350E-03,-378.84422E-03
-48.08000E-03,-391.52009E-03,-379.09548E-03
-48.06400E-03,-353.83164E-03,-371.30653E-03
-48.04800E-03,-372.04773E-03,-378.84422E-03
-48.03200E-03,-372.67587E-03,-386.88442E-03
-48.01600E-03,-392.14823E-03,-387.13568E-03
-48.00000E-03,-353.83164E-03,-371.55779E-03
-47.98400E-03,-372.04773E-03,-378.84422E-03
-47.96800E-03,-392.14823E-03,-379.09548E-03
-47.95200E-03,-353.83164E-03,-371.30653E-03
-47.93600E-03,-352.57536E-03,-371.05528E-03
-47.92000E-03,-372.04773E-03,-378.84422E-03
-47.90400E-03,-372.67587E-03,-379.09548E-03
-47.88800E-03,-372.67587E-03,-386.88442E-03
-47.87200E-03,-372.67587E-03,-379.34673E-03
-47.85600E-03,-372.67587E-03,-371.30653E-03
-47.84000E-03,-392.14823E-03,-378.84422E-03
-47.82400E-03,-373.30401E-03,-379.09548E-03
-47.80800E-03,-372.67587E-03,-379.09548E-03
-47.79200E-03,-372.67587E-03,-379.09548E-03
-47.77600E-03,-353.20350E-03,-379.09548E-03
-47.76000E-03,-372.04773E-03,-379.09548E-03
-47.74400E-03,-353.20350E-03,-379.09548E-03
-47.72800E-03,-372.04773E-03,-371.30653E-03
-47.71200E-03,-372.67587E-03,-378.84422E-03
-47.69600E-03,-353.20350E-03,-386.88442E-03
-47.68000E-03,-372.04773E-03,-379.34673E-03
-47.66400E-03,-392.14823E-03,-379.09548E-03
-47.64800E-03,-373.30401E-03,-363.51759E-03
-47.63200E-03,-372.67587E-03,-378.59296E-03
-47.61600E-03,-372.67587E-03,-379.09548E-03
-47.60000E-03,-353.20350E-03,-371.30653E-03
-47.58400E-03,-372.04773E-03,-386.63316E-03
-47.56800E-03,-392.14823E-03,-379.34673E-03
-47.55200E-03,-373.30401E-03,-379.09548E-03
-47.53600E-03,-372.67587E-03,-379.09548E-03
-47.52000E-03,-372.67587E-03,-371.30653E-03
-47.50400E-03,-372.67587E-03,-378.84422E-03
-47.48800E-03,-353.20350E-03,-379.09548E-03
-47.47200E-03,-391.52009E-03,-386.88442E-03
-47.45600E-03,-373.30401E-03,-371.55779E-03
-47.44000E-03,-372.67587E-03,-378.84422E-03
-47.42400E-03,-372.67587E-03,-386.88442E-03
-47.40800E-03,-392.14823E-03,-379.34673E-03
-47.39200E-03,-373.30401E-03,-379.09548E-03
-47.37600E-03,-372.67587E-03,-379.09548E-03
-47.36000E-03,-392.14823E-03,-386.88442E-03
-47.34400E-03,-373.30401E-03,-371.55779E-03
-47.32800E-03,-372.67587E-03,-378.84422E-03
-47.31200E-03,-392.14823E-03,-379.09548E-03
-47.29600E-03,-373.30401E-03,-379.09548E-03
-47.28000E-03,-372.67587E-03,-379.09548E-03
-47.26400E-03,-372.67587E-03,-379.09548E-03
-47.24800E-03,-392.14823E-03,-379.09548E-03
-47.23200E-03,-392.77637E-03,-379.09548E-03
-47.21600E-03,-373.30401E-03,-394.67337E-03
-47.20000E-03,-372.67587E-03,-379.59799E-03
-47.18400E-03,-392.14823E-03,-386.88442E-03
-47.16800E-03,-373.30401E-03,-387.13568E-03
-47.15200E-03,-372.67587E-03,-379.34673E-03
-47.13600E-03,-392.14823E-03,-386.88442E-03
-47.12000E-03,-392.77637E-03,-387.13568E-03
-47.10400E-03,-412.24873E-03,-387.13568E-03
-47.08800E-03,-393.40451E-03,-379.34673E-03
-47.07200E-03,-373.30401E-03,-379.09548E-03
-47.05600E-03,-372.67587E-03,-394.67337E-03
-47.04000E-03,-372.67587E-03,-379.59799E-03
-47.02400E-03,-372.67587E-03,-379.09548E-03
-47.00800E-03,-372.67587E-03,-386.88442E-03
-46.99200E-03,-353.20350E-03,-379.34673E-03
-46.97600E-03,-391.52009E-03,-386.88442E-03
-46.96000E-03,-353.83164E-03,-387.13568E-03
-46.94400E-03,-391.52009E-03,-379.34673E-03
-46.92800E-03,-373.30401E-03,-386.88442E-03
-46.91200E-03,-372.67587E-03,-379.34673E-03
-46.89600E-03,-353.20350E-03,-379.09548E-03
-46.88000E-03,-372.04773E-03,-386.88442E-03
-46.86400E-03,-372.67587E-03,-379.34673E-03
-46.84800E-03,-372.67587E-03,-386.88442E-03
-46.83200E-03,-372.67587E-03,-387.13568E-03
-46.81600E-03,-372.67587E-03,-387.13568E-03
-46.80000E-03,-392.14823E-03,-387.13568E-03
-46.78400E-03,-373.30401E-03,-387.13568E-03
-46.76800E-03,-372.67587E-03,-387.13568E-03
-46.75200E-03,-372.67587E-03,-387.13568E-03
-46.73600E-03,-372.67587E-03,-379.34673E-03
-46.72000E-03,-392.14823E-03,-379.09548E-03
-46.70400E-03,-373.30401E-03,-379.09548E-03
-46.68800E-03,-372.67587E-03,-379.09548E-03
-46.67200E-03,-372.67587E-03,-379.09548E-03
-46.65600E-03,-372.67587E-03,-386.88442E-03
-46.64000E-03,-392.14823E-03,-379.34673E-03
-46.62400E-03,-373.30401E-03,-394.67337E-03
-46.60800E-03,-392.14823E-03,-379.59799E-03
-46.59200E-03,-392.77637E-03,-394.67337E-03
-46.57600E-03,-373.30401E-03,-379.59799E-03
-46.56000E-03,-392.14823E-03,-386.88442E-03
-46.54400E-03,-392.77637E-03,-387.13568E-03
-46.52800E-03,-373.30401E-03,-387.13568E-03
-46.51200E-03,-372.67587E-03,-387.13568E-03
-46.49600E-03,-372.67587E-03,-387.13568E-03
-46.48000E-03,-372.67587E-03,-387.13568E-03
-46.46400E-03,-392.14823E-03,-387.13568E-03
-46.44800E-03,-392.77637E-03,-387.13568E-03
-46.43200E-03,-373.30401E-03,-387.13568E-03
-46.41600E-03,-372.67587E-03,-379.34673E-03
-46.40000E-03,-372.67587E-03,-386.88442E-03
-46.38400E-03,-372.67587E-03,-387.13568E-03
-46.36800E-03,-372.67587E-03,-394.92462E-03
-46.35200E-03,-372.67587E-03,-395.17588E-03
-46.33600E-03,-392.14823E-03,-379.59799E-03
-46.32000E-03,-392.77637E-03,-386.88442E-03
-46.30400E-03,-392.77637E-03,-387.13568E-03
-46.28800E-03,-392.77637E-03,-387.13568E-03
-46.27200E-03,-373.30401E-03,-387.13568E-03
-46.25600E-03,-392.14823E-03,-379.34673E-03
-46.24000E-03,-373.30401E-03,-379.09548E-03
-46.22400E-03,-392.14823E-03,-386.88442E-03
-46.20800E-03,-373.30401E-03,-387.13568E-03
-46.19200E-03,-392.14823E-03,-379.34673E-03
-46.17600E-03,-373.30401E-03,-394.67337E-03
-46.16000E-03,-372.67587E-03,-387.38693E-03
-46.14400E-03,-392.14823E-03,-394.92462E-03
-46.12800E-03,-392.77637E-03,-379.59799E-03
-46.11200E-03,-373.30401E-03,-386.88442E-03
-46.09600E-03,-392.14823E-03,-387.13568E-03
-46.08000E-03,-373.30401E-03,-387.13568E-03
-46.06400E-03,-392.14823E-03,-387.13568E-03
-46.04800E-03,-392.77637E-03,-387.13568E-03
-46.03200E-03,-392.77637E-03,-387.13568E-03
-46.01600E-03,-392.77637E-03,-387.13568E-03
-46.00000E-03,-373.30401E-03,-387.13568E-03
-45.98400E-03,-392.14823E-03,-394.92462E-03
-45.96800E-03,-392.77637E-03,-387.38693E-03
-45.95200E-03,-392.77637E-03,-394.92462E-03
-45.93600E-03,-373.30401E-03,-387.38693E-03
-45.92000E-03,-392.14823E-03,-394.92462E-03
-45.90400E-03,-392.77637E-03,-387.38693E-03
-45.88800E-03,-392.77637E-03,-387.13568E-03
-45.87200E-03,-373.30401E-03,-387.13568E-03
-45.85600E-03,-372.67587E-03,-387.13568E-03
-45.84000E-03,-372.67587E-03,-387.13568E-03
-45.82400E-03,-372.67587E-03,-394.92462E-03
-45.80800E-03,-372.67587E-03,-387.38693E-03
-45.79200E-03,-372.67587E-03,-387.13568E-03
-45.77600E-03,-392.14823E-03,-387.13568E-03
-45.76000E-03,-392.77637E-03,-387.13568E-03
-45.74400E-03,-373.30401E-03,-394.92462E-03
